B365L,B365W,Date,L1,L2,L3,L4,L5,Loser,Round,Series,Surface,Tournament,W1,W2,W3,W4,W5,Winner
1.4,2.75,18/03/10,5.0,6.0,4.0,,,Baghdatis M.,4th Round,Masters 1000,Hard,BNP Paribas Open,7.0,0.0,6.0,,,Robredo T.
4.33,1.2,18/03/10,6.0,4.0,,,,Melzer J.,4th Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Roddick A.
5.0,1.14,18/03/10,2.0,0.0,,,,Almagro N.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,1.0,,,,Murray A.
2.37,1.53,18/03/10,6.0,2.0,1.0,,,Monaco J.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,4.0,6.0,6.0,,,Ljubicic I.
3.5,1.28,19/03/10,4.0,6.0,,,,Berdych T.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Nadal R.
1.5,2.62,19/03/10,1.0,6.0,,,,Murray A.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Soderling R.
6.5,1.11,19/03/10,3.0,5.0,,,,Robredo T.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Roddick A.
1.12,6.0,20/03/10,6.0,4.0,6.0,,,Nadal R.,Semifinals,Masters 1000,Hard,BNP Paribas Open,3.0,6.0,7.0,,,Ljubicic I.
1.66,2.2,20/03/10,3.0,6.0,3.0,,,Soderling R.,Semifinals,Masters 1000,Hard,BNP Paribas Open,6.0,3.0,6.0,,,Roddick A.
1.36,3.2,21/03/10,6.0,6.0,,,,Roddick A.,The Final,Masters 1000,Hard,BNP Paribas Open,7.0,7.0,,,,Ljubicic I.
5.0,1.14,11/03/11,4.0,0.0,,,,Stepanek R.,1st Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Del Potro J.M.
1.61,2.2,11/03/11,4.0,4.0,,,,Lopez F.,1st Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Benneteau J.
5.0,1.14,12/03/11,7.0,2.0,4.0,,,Fognini F.,1st Round,Masters 1000,Hard,BNP Paribas Open,5.0,6.0,6.0,,,Davydenko N.
1.16,4.5,12/03/11,6.0,3.0,,,,Ferrer D.,2nd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Karlovic I.
5.5,1.12,12/03/11,7.0,4.0,2.0,,,Ljubicic I.,2nd Round,Masters 1000,Hard,BNP Paribas Open,5.0,6.0,6.0,,,Del Potro J.M.
5.5,1.12,13/03/11,3.0,6.0,,,,Schuettler R.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Simon G.
6.5,1.1,13/03/11,3.0,5.0,,,,Blake J.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Roddick A.
2.1,1.66,13/03/11,6.0,6.0,4.0,,,Davydenko N.,2nd Round,Masters 1000,Hard,BNP Paribas Open,3.0,7.0,6.0,,,Wawrinka S.
2.25,1.57,13/03/11,6.0,1.0,4.0,,,Benneteau J.,2nd Round,Masters 1000,Hard,BNP Paribas Open,1.0,6.0,6.0,,,Melzer J.
2.0,1.72,14/03/11,5.0,4.0,,,,Fish M.,2nd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Raonic M.
1.16,4.5,14/03/11,6.0,4.0,,,,Soderling R.,3rd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Kohlschreiber P.
1.44,2.62,15/03/11,3.0,3.0,,,,Simon G.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Karlovic I.
1.72,2.0,15/03/11,5.0,3.0,,,,Cilic M.,3rd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Wawrinka S.
13.0,1.01,15/03/11,0.0,2.0,,,,Chela J.I.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Federer R.
2.1,1.66,15/03/11,1.0,3.0,,,,Melzer J.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Gasquet R.
3.0,1.36,16/03/11,5.0,2.0,,,,Isner J.,3rd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Roddick A.
5.0,1.14,16/03/11,6.0,6.0,,,,Kohlschreiber P.,4th Round,Masters 1000,Hard,BNP Paribas Open,7.0,7.0,,,,Del Potro J.M.
1.72,2.0,16/03/11,6.0,4.0,4.0,,,Berdych T.,4th Round,Masters 1000,Hard,BNP Paribas Open,3.0,6.0,6.0,,,Wawrinka S.
1.28,3.5,17/03/11,3.0,6.0,,,,Roddick A.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Gasquet R.
6.0,1.11,17/03/11,,,,,,Robredo T.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,,,,,,Del Potro J.M.
6.0,1.11,18/03/11,7.0,1.0,6.0,,,Karlovic I.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,5.0,6.0,7.0,,,Nadal R.
7.5,1.07,18/03/11,2.0,4.0,,,,Gasquet R.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Djokovic N.
4.5,1.16,18/03/11,3.0,4.0,,,,Wawrinka S.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Federer R.
2.62,1.5,19/03/11,4.0,4.0,,,,Del Potro J.M.,Semifinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Nadal R.
2.25,1.61,19/03/11,3.0,6.0,2.0,,,Federer R.,Semifinals,Masters 1000,Hard,BNP Paribas Open,6.0,3.0,6.0,,,Djokovic N.
2.1,1.72,20/03/11,6.0,3.0,2.0,,,Nadal R.,The Final,Masters 1000,Hard,BNP Paribas Open,4.0,6.0,6.0,,,Djokovic N.
1.38,2.87,09/03/12,6.0,4.0,,,,Nieminen J.,1st Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Haas T.
2.75,1.4,09/03/12,3.0,4.0,,,,Chardy J.,1st Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Baghdatis M.
2.2,1.61,10/03/12,,,,,,Kohlschreiber P.,2nd Round,Masters 1000,Hard,BNP Paribas Open,,,,,,Anderson K.
3.75,1.25,11/03/12,3.0,2.0,,,,Seppi A.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,3.0,,,,Fish M.
2.25,1.57,11/03/12,3.0,4.0,,,,Lopez F.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Baghdatis M.
3.0,1.36,11/03/12,6.0,6.0,,,,Cilic M.,2nd Round,Masters 1000,Hard,BNP Paribas Open,7.0,7.0,,,,Nalbandian D.
3.5,1.28,12/03/12,5.0,5.0,,,,Monaco J.,3rd Round,Masters 1000,Hard,BNP Paribas Open,7.0,7.0,,,,Isner J.
1.44,2.62,12/03/12,4.0,4.0,,,,Wawrinka S.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Simon G.
13.0,1.04,12/03/12,2.0,3.0,,,,Anderson K.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Djokovic N.
3.4,1.3,13/03/12,3.0,6.0,2.0,,,Roddick A.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,4.0,6.0,,,Berdych T.
4.5,1.18,13/03/12,2.0,6.0,,,,Verdasco F.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Del Potro J.M.
4.5,1.18,13/03/12,7.0,3.0,2.0,,,Stepanek R.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,6.0,,,Tsonga J.W.
1.53,2.37,14/03/12,3.0,6.0,3.0,,,Tipsarevic J.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,3.0,6.0,,,Nalbandian D.
4.33,1.2,14/03/12,7.0,2.0,4.0,,,Raonic M.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,6.0,,,Federer R.
1.2,4.33,14/03/12,4.0,0.0,,,,Berdych T.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Almagro N.
1.4,2.75,14/03/12,6.0,5.0,3.0,,,Tsonga J.W.,4th Round,Masters 1000,Hard,BNP Paribas Open,3.0,7.0,6.0,,,Nalbandian D.
8.0,1.08,15/03/12,3.0,4.0,,,,Almagro N.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Djokovic N.
2.75,1.4,16/03/12,3.0,6.0,5.0,,,Simon G.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,1.0,7.0,,,Isner J.
2.75,1.4,16/03/12,3.0,2.0,,,,Del Potro J.M.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Federer R.
8.0,1.08,16/03/12,6.0,5.0,4.0,,,Nalbandian D.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,4.0,7.0,6.0,,,Nadal R.
1.1,7.0,17/03/12,6.0,6.0,6.0,,,Djokovic N.,Semifinals,Masters 1000,Hard,BNP Paribas Open,7.0,3.0,7.0,,,Isner J.
1.66,2.2,18/03/12,3.0,4.0,,,,Nadal R.,Semifinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Federer R.
4.33,1.22,18/03/12,6.0,3.0,,,,Isner J.,The Final,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Federer R.
3.5,1.28,08/03/13,6.0,2.0,,,,Mathieu P.H.,1st Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Davydenko N.
2.0,1.72,09/03/13,1.0,0.0,,,,Verdasco F.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Nieminen J.
1.18,4.5,09/03/13,6.0,4.0,3.0,,,Ferrer D.,2nd Round,Masters 1000,Hard,BNP Paribas Open,3.0,6.0,6.0,,,Anderson K.
1.4,2.75,09/03/13,7.0,3.0,4.0,,,Isner J.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,6.0,,,Hewitt L.
3.75,1.25,10/03/13,3.0,4.0,,,,Davydenko N.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Del Potro J.M.
29.0,1.002,11/03/13,0.0,7.0,2.0,,,Fognini F.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,5.0,6.0,,,Djokovic N.
5.5,1.14,11/03/13,6.0,4.0,,,,Blake J.,2nd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Tsonga J.W.
2.87,1.38,11/03/13,3.0,1.0,,,,Nieminen J.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Anderson K.
3.25,1.33,12/03/13,4.0,5.0,,,,Hewitt L.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Wawrinka S.
2.1,1.66,12/03/13,6.0,4.0,3.0,,,Cilic M.,3rd Round,Masters 1000,Hard,BNP Paribas Open,3.0,6.0,6.0,,,Raonic M.
5.0,1.16,12/03/13,6.0,6.0,,,,Fish M.,3rd Round,Masters 1000,Hard,BNP Paribas Open,7.0,7.0,,,,Tsonga J.W.
1.53,2.37,12/03/13,3.0,7.0,6.0,,,Almagro N.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,7.0,,,Haas T.
3.0,1.36,13/03/13,3.0,6.0,4.0,,,Simon G.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,1.0,6.0,,,Anderson K.
2.2,1.61,13/03/13,6.0,5.0,4.0,,,Raonic M.,4th Round,Masters 1000,Hard,BNP Paribas Open,4.0,7.0,6.0,,,Tsonga J.W.
2.62,1.44,13/03/13,1.0,5.0,,,,Gasquet R.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Berdych T.
4.5,1.18,13/03/13,3.0,7.0,5.0,,,Wawrinka S.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,7.0,,,Federer R.
4.0,1.22,14/03/13,1.0,2.0,,,,Haas T.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Del Potro J.M.
4.5,1.18,14/03/13,4.0,4.0,,,,Anderson K.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Berdych T.
1.72,2.1,15/03/13,4.0,2.0,,,,Federer R.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Nadal R.
8.0,1.08,15/03/13,3.0,1.0,,,,Tsonga J.W.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Djokovic N.
1.4,2.87,15/03/13,7.0,3.0,1.0,,,Murray A.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,6.0,,,Del Potro J.M.
2.75,1.44,16/03/13,4.0,5.0,,,,Berdych T.,Semifinals,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Nadal R.
1.11,6.5,16/03/13,6.0,4.0,4.0,,,Djokovic N.,Semifinals,Masters 1000,Hard,BNP Paribas Open,4.0,6.0,6.0,,,Del Potro J.M.
2.5,1.53,17/03/13,6.0,3.0,4.0,,,Del Potro J.M.,The Final,Masters 1000,Hard,BNP Paribas Open,4.0,6.0,6.0,,,Nadal R.
1.8,1.9,08/03/14,3.0,4.0,,,,Chardy J.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Haas T.
3.0,1.36,08/03/14,6.0,4.0,,,,Hewitt L.,2nd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Anderson K.
17.0,1.02,08/03/14,2.0,6.0,,,,Mathieu P.H.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Federer R.
4.5,1.18,09/03/14,3.0,5.0,,,,Karlovic I.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Wawrinka S.
13.0,1.04,09/03/14,6.0,4.0,5.0,,,Stepanek R.,2nd Round,Masters 1000,Hard,BNP Paribas Open,2.0,6.0,7.0,,,Nadal R.
2.62,1.44,09/03/14,6.0,3.0,,,,Davydenko N.,2nd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Isner J.
1.22,4.0,10/03/14,4.0,4.0,,,,Tsonga J.W.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Benneteau J.
1.36,3.0,10/03/14,2.0,6.0,5.0,,,Monfils G.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,3.0,7.0,,,Fognini F.
6.5,1.11,10/03/14,0.0,2.0,,,,Seppi A.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Wawrinka S.
1.44,2.62,11/03/14,6.0,2.0,,,,Nishikori K.,3rd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Haas T.
3.5,1.28,11/03/14,4.0,3.0,,,,Robredo T.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Cilic M.
1.36,3.0,11/03/14,6.0,1.0,,,,Gasquet R.,3rd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Verdasco F.
1.66,2.1,12/03/14,6.0,5.0,3.0,,,Murray A.,4th Round,Masters 1000,Hard,BNP Paribas Open,4.0,7.0,6.0,,,Raonic M.
1.18,4.5,12/03/14,6.0,6.0,1.0,,,Wawrinka S.,4th Round,Masters 1000,Hard,BNP Paribas Open,7.0,4.0,6.0,,,Anderson K.
2.5,1.5,12/03/14,6.0,6.0,3.0,,,Verdasco F.,4th Round,Masters 1000,Hard,BNP Paribas Open,7.0,3.0,6.0,,,Isner J.
5.0,1.16,13/03/14,4.0,4.0,,,,Haas T.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Federer R.
2.5,1.5,13/03/14,3.0,6.0,,,,Lopez F.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Benneteau J.
5.5,1.14,13/03/14,6.0,2.0,3.0,,,Cilic M.,4th Round,Masters 1000,Hard,BNP Paribas Open,1.0,6.0,6.0,,,Djokovic N.
5.0,1.16,14/03/14,5.0,1.0,,,,Anderson K.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Federer R.
11.0,1.05,14/03/14,1.0,3.0,,,,Benneteau J.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Djokovic N.
5.5,1.14,15/03/14,5.0,7.0,1.0,,,Isner J.,Semifinals,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,6.0,,,Djokovic N.
2.5,1.53,16/03/14,6.0,3.0,6.0,,,Federer R.,The Final,Masters 1000,Hard,BNP Paribas Open,3.0,6.0,7.0,,,Djokovic N.
1.61,2.2,14/03/15,4.0,4.0,,,,Cilic M.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Monaco J.
3.0,1.36,15/03/15,3.0,4.0,,,,Melzer J.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Isner J.
17.0,1.02,15/03/15,1.0,3.0,,,,Baghdatis M.,2nd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Djokovic N.
6.0,1.12,16/03/15,1.0,6.0,1.0,,,Kohlschreiber P.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,3.0,6.0,,,Murray A.
3.75,1.25,16/03/15,7.0,1.0,4.0,,,Verdasco F.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,6.0,,,Nishikori K.
2.0,1.72,16/03/15,6.0,2.0,,,,Anderson K.,3rd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Isner J.
10.0,1.06,18/03/15,3.0,4.0,,,,Seppi A.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Federer R.
1.18,4.5,18/03/15,4.0,6.0,,,,Nishikori K.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Lopez F.
4.5,1.18,18/03/15,3.0,2.0,,,,Robredo T.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Raonic M.
4.5,1.18,18/03/15,2.0,4.0,,,,Simon G.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Nadal R.
7.0,1.1,19/03/15,4.0,6.0,,,,Isner J.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Djokovic N.
6.5,1.11,19/03/15,3.0,4.0,,,,Lopez F.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Murray A.
3.0,1.4,20/03/15,4.0,0.0,,,,Berdych T.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Federer R.
1.5,2.62,20/03/15,6.0,6.0,5.0,,,Nadal R.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,4.0,7.0,7.0,,,Raonic M.
3.5,1.3,21/03/15,2.0,3.0,,,,Murray A.,Semifinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Djokovic N.
3.75,1.28,21/03/15,5.0,4.0,,,,Raonic M.,Semifinals,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Federer R.
2.62,1.5,22/03/15,3.0,7.0,2.0,,,Federer R.,The Final,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,6.0,,,Djokovic N.
2.25,1.57,12/03/16,6.0,2.0,,,,Del Potro J.M.,2nd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Berdych T.
4.0,1.22,14/03/16,6.0,4.0,,,,Seppi A.,2nd Round,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Isner J.
3.75,1.25,15/03/16,0.0,6.0,,,,Verdasco F.,3rd Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Nadal R.
7.0,1.1,16/03/16,5.0,5.0,,,,Kohlschreiber P.,3rd Round,Masters 1000,Hard,BNP Paribas Open,7.0,7.0,,,,Djokovic N.
1.61,2.2,16/03/16,5.0,7.0,2.0,,,Gasquet R.,4th Round,Masters 1000,Hard,BNP Paribas Open,7.0,5.0,6.0,,,Cilic M.
2.62,1.44,16/03/16,4.0,6.0,,,,Berdych T.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,7.0,,,,Raonic M.
2.0,1.72,17/03/16,6.0,6.0,6.0,,,Isner J.,4th Round,Masters 1000,Hard,BNP Paribas Open,1.0,7.0,7.0,,,Nishikori K.
9.0,1.07,17/03/16,3.0,3.0,,,,Lopez F.,4th Round,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Djokovic N.
3.4,1.33,18/03/16,5.0,3.0,,,,Monfils G.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Raonic M.
1.8,2.0,18/03/16,4.0,3.0,,,,Nishikori K.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Nadal R.
6.5,1.11,18/03/16,6.0,6.0,,,,Tsonga J.W.,Quarterfinals,Masters 1000,Hard,BNP Paribas Open,7.0,7.0,,,,Djokovic N.
5.5,1.14,19/03/16,6.0,2.0,,,,Nadal R.,Semifinals,Masters 1000,Hard,BNP Paribas Open,7.0,6.0,,,,Djokovic N.
5.5,1.14,20/03/16,2.0,0.0,,,,Raonic M.,The Final,Masters 1000,Hard,BNP Paribas Open,6.0,6.0,,,,Djokovic N.
1.4,2.75,14/10/02,6.0,6.0,4.0,,,Clement A.,1st Round,Masters,Hard,Madrid Masters,7.0,3.0,6.0,,,Lopez F.
1.5,2.5,14/10/02,6.0,4.0,6.0,,,Schuettler R.,1st Round,Masters,Hard,Madrid Masters,1.0,6.0,7.0,,,Nieminen J.
1.5,2.5,14/10/02,2.0,2.0,,,,Chela J.I.,1st Round,Masters,Hard,Madrid Masters,6.0,6.0,,,,Youzhny M.
3.0,1.364,14/10/02,3.0,7.0,5.0,,,Nieminen J.,2nd Round,Masters,Hard,Madrid Masters,6.0,6.0,7.0,,,Ferrero J.C.
2.0,1.727,14/10/02,6.0,6.0,6.0,,,Gonzalez F.,2nd Round,Masters,Hard,Madrid Masters,2.0,7.0,7.0,,,Moya C.
,,14/10/02,6.0,3.0,3.0,,,Canas G.,2nd Round,Masters,Hard,Madrid Masters,4.0,6.0,6.0,,,Nalbandian D.
2.5,1.5,14/10/02,1.0,1.0,,,,Robredo T.,2nd Round,Masters,Hard,Madrid Masters,6.0,6.0,,,,Novak J.
1.364,3.0,14/10/02,3.0,4.0,,,,Roddick A.,2nd Round,Masters,Hard,Madrid Masters,6.0,6.0,,,,Youzhny M.
4.5,1.167,14/10/02,6.0,7.0,5.0,,,Lopez F.,3rd Round,Masters,Hard,Madrid Masters,7.0,6.0,7.0,,,Agassi A.
